"","ZCTA5","WeekNo","StartDate","EndDate","CasesWk","CasesCm","CasesWkRt","CasesCmRt","TestsWk","TestsCm","TestsWkRt","TestsCmRt","PctPosWk","PctPosCum","DeathsWk","DeathsCm","DeathsWkRt","DeathsCmRt","RowID","TOTPOP","REGION","ZCTA5No","SurvCm","NotTestedCm","NotInfCm","CasesWkRtLag1wk","DeathsWkRtLag1wk","PctPosWkLag1wk","PctPosWk_adj","CasesWkRt_adj","DeathsWkRt_adj","PctPosWk_trd","CasesWkRt_trd","DeathsWkRt_trd","Hardship","CasesWkRt_qa","PctPosWk_qa","Hardship_qa","color","DeathsWkRt_qa","CasesWk_c","DeathsWk_c","CasesWkRt_c","DeathsWkRt_c","PctPosWk_c","CasesRtDiff","DeathsRtDiff","PctPosDiff"
"3007","60653",62,2021-03-08,2021-03-14,14,2280,44,7131.2,831,41737,2599,130542.3,1.68471720818291,5.46277882933608,0,57,0,178.3,"60653-2021-10",31972,"southeast",60653,31915,-9765,29692,63,0,2.54777070063694,21.0754819376607,17.1875,0,51.568350038924,44.6680080482897,50.3597122302158,21.8975036786736,2,1,1,"#0070ff",1,2101,33,75.7441110846333,0,2.5459260336387,-31.7441110846333,0,-0.861208825455787
"3008","60654",62,2021-03-08,2021-03-14,15,1799,78,9401.6,861,29874,4500,156122.3,1.74216027874564,6.02195889402156,0,6,0,31.4,"60654-2021-10",19135,"northeast",60654,19129,-10739,17336,78,0,1.75849941383353,21.7940834870534,30.46875,0,63.6482936872772,48.4909456740443,50.3597122302158,26.7482744779447,3,1,2,"#bed2ff",1,2101,33,75.7441110846333,0,2.5459260336387,2.25588891536668,0,-0.803765754893055
"3009","60659",62,2021-03-08,2021-03-14,29,3650,71,8887.7,1041,39878,2535,97102.4,2.78578290105668,9.15291639500476,0,84,0,204.5,"60659-2021-10",41068,"northeast",60659,40984,1190,37418,83,0,3.79464285714286,34.8495978602776,27.734375,0,49.4881516238163,46.0764587525151,50.3597122302158,27.9536938538249,2,2,2,"#bed2ff",1,2101,33,75.7441110846333,0,2.5459260336387,-4.74411108463332,0,0.239856867417977
"3010","60623",62,2021-03-08,2021-03-14,38,10269,44,11943.6,1504,77563,1749,90211.6,2.52659574468085,13.239560099532,0,242,0,281.5,"60623-2021-10",85979,"central",60623,85737,8416,75710,57,0,2.75590551181102,31.6072173550271,17.1875,0,60.6098744004852,45.8752515090543,50.3597122302158,25.4029784369049,2,2,2,"#bed2ff",1,2101,33,75.7441110846333,0,2.5459260336387,-31.7441110846333,0,-0.0193302889578484
"3011","60603",62,2021-03-08,2021-03-14,2,68,170,5792.2,74,1935,6303,164821.1,2.7027027027027,3.51421188630491,0,0,0,0,"60603-2021-10",1174,"central",60603,1174,-761,1106,85,0,1.08695652173913,33.8102808691044,66.40625,0,86.933004139731,65.5935613682093,50.3597122302158,42.1836673596193,4,2,4,"#ffaa00",1,2101,33,75.7441110846333,0,2.5459260336387,94.2558889153667,0,0.156776669064004
"3012","60629",62,2021-03-08,2021-03-14,97,16139,87,14429.1,1994,103762,1783,92768.9,4.86459378134403,15.5538636495056,1,231,0.9,206.5,"60629-2021-10",111850,"southwest",60629,111619,8088,95711,67,0.9,4.41436138905238,60.8551143626959,33.984375,13.0434782608696,70.3047979849048,52.5150905432596,50.3597122302158,41.6217583813589,3,3,4,"#ffaa00",2,2101,33,75.7441110846333,0.0324463112690005,2.5459260336387,11.2558889153667,0.867553688731,2.31866774770533
"3013","60827",62,2021-03-08,2021-03-14,2,294,7,1028.8,0,807,0,2823.9,Inf,36.4312267657993,0,13,0,45.5,"60827-2021-10",28577,"southeast",60827,28564,27770,28283,4,0,Inf,Inf,2.734375,0,NA,49.0945674044266,50.3597122302158,0,1,5,1,"#0070ff",1,2101,33,75.7441110846333,0,2.5459260336387,-68.7441110846333,0,Inf
"3014","60707",62,2021-03-08,2021-03-14,15,2073,35,4818.8,0,4389,0,10202.5,Inf,47.2317156527683,0,40,0,93,"60707-2021-10",43019,"northwest",60707,42979,38630,40946,35,0,Inf,Inf,13.671875,0,NA,48.4909456740443,50.3597122302158,0,1,5,1,"#0070ff",1,2101,33,75.7441110846333,0,2.5459260336387,-40.7441110846333,0,Inf
"3015","60604",62,2021-03-08,2021-03-14,2,91,256,11636.8,79,1836,10102,234782.6,2.53164556962025,4.95642701525054,0,0,0,0,"60604-2021-10",782,"central",60604,782,-1054,691,0,0,0,31.6703896748573,100,0,100,100,50.3597122302158,54.0658812643441,5,2,5,"#ff0000",1,2101,33,75.7441110846333,0,2.5459260336387,180.255888915367,0,-0.0142804640184457
"3016","60602",62,2021-03-08,2021-03-14,0,97,0,7797.4,58,2049,4662,164710.6,0,4.73401659346022,0,2,0,160.8,"60602-2021-10",1244,"central",60602,1242,-805,1147,241,0,4.47761194029851,0,0,0,0,0,50.3597122302158,4.2188798736187,1,1,1,"#0070ff",1,2101,33,75.7441110846333,0,2.5459260336387,-75.7441110846333,0,-2.5459260336387
"3017","60602",63,2021-03-15,2021-03-21,0,97,0,7797.4,59,2108,4743,169453.4,0,4.60151802656546,0,2,0,160.8,"60602-2021-11",1244,"central",60602,1242,-864,1147,0,0,0,0,0,0,46.7835755531183,39.906103286385,50,11.4511642233209,1,1,1,"#0070ff",1,2583,33,93.1209133420313,0,3.00996329313057,-93.1209133420313,0,-3.00996329313057
"3018","60601",63,2021-03-15,2021-03-21,28,965,191,6575.8,977,22428,6658,152831.3,2.86591606960082,4.30265739254503,0,11,0,75,"60601-2021-11",14675,"central",60601,14664,-7753,13710,102,0,2.17391304347826,37.2569089048106,37.3046875,0,58.762094619687,60.7981220657277,50,32.9440611814398,4,2,3,"#ffebaf",1,2583,33,93.1209133420313,0,3.00996329313057,97.8790866579687,0,-0.144047223529753
"3019","60608",63,2021-03-15,2021-03-21,51,7508,64,9479.2,1993,91074,2516,114985.2,2.55895634721525,8.24384566396557,0,138,0,174.2,"60608-2021-11",79205,"central",60608,79067,-11869,71697,47,0,1.82535767143562,33.2664325137983,12.5,0,59.4821121104998,43.8967136150235,50,24.3515308099051,2,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,-29.1209133420313,0,-0.451006945915318
"3020","60611",63,2021-03-15,2021-03-21,39,2043,120,6300.5,1364,46403,4206,143104.3,2.85923753665689,4.40273258194513,1,15,3.1,46.3,"60611-2021-11",32426,"northeast",60611,32411,-13977,30383,80,0,2.06349206349206,37.1700879765396,23.4375,44.9275362318841,60.557868385116,49.2957746478873,72.463768115942,41.7972064918178,3,2,4,"#ffaa00",3,2583,33,93.1209133420313,0.111759516593224,3.00996329313057,26.8790866579687,2.98824048340678,-0.15072575647368
"3021","60609",63,2021-03-15,2021-03-21,42,6722,68,10931,1301,67152,2116,109199.1,3.228285933897,10.0101262806767,1,138,1.6,224.4,"60609-2021-11",61495,"southwest",60609,61357,-5657,54773,34,6.5,1.76174496644295,41.967717140661,13.28125,23.1884057971014,72.1692867095913,47.887323943662,14.4927536231884,30.985108888247,2,2,2,"#bed2ff",2,2583,33,93.1209133420313,0.0576823311448897,3.00996329313057,-25.1209133420313,1.54231766885511,0.218322640766431
"3022","60610",63,2021-03-15,2021-03-21,55,3059,141,7839.8,1757,59622,4503,152802.5,3.13033579965851,5.13065646908859,0,31,0,79.4,"60610-2021-11",39019,"northeast",60610,38988,-20603,35960,133,2.6,3.20394331484904,40.6943653955606,27.5390625,0,45.5094351362866,41.7840375586854,31.1594202898551,27.0721251726568,4,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,47.8790866579687,0,0.120372506527938
"3023","60614",63,2021-03-15,2021-03-21,133,5102,186,7154.9,3482,121344,4883,170168.8,3.81964388282596,4.20457542194093,0,90,0,126.2,"60614-2021-11",71308,"northeast",60614,71218,-50036,66206,111,0,2.3910411622276,49.6553704767375,36.328125,0,71.5125785794847,57.5117370892019,50,36.607520500235,4,3,3,"#ffebaf",1,2583,33,93.1209133420313,0,3.00996329313057,92.8790866579687,0,0.80968058969539
"3024","60612",63,2021-03-15,2021-03-21,39,3065,114,8933,2218,63898,6464,186231.8,1.75834084761046,4.79670725218317,1,62,2.9,180.7,"60612-2021-11",34311,"central",60612,34249,-29587,31246,47,0,0.68699012451696,22.858431018936,22.265625,42.0289855072464,65.3285740272794,55.6338028169014,71.0144927536232,37.9865552261257,3,1,3,"#ffebaf",3,2583,33,93.1209133420313,0.104549225200113,3.00996329313057,20.8790866579687,2.79545077479989,-1.25162244552011
"3025","60617",63,2021-03-15,2021-03-21,69,7179,84,8698.2,1510,75267,1830,91195.1,4.56953642384106,9.53804456136155,1,145,1.2,175.7,"60617-2021-11",82534,"southeast",60617,82389,7267,75355,62,1.2,3.33333333333333,59.4039735099338,16.40625,17.3913043478261,68.182155806112,45.0704225352113,50,37.1003146076041,3,3,3,"#ffebaf",2,2583,33,93.1209133420313,0.0432617483586673,3.00996329313057,-9.12091334203134,1.15673825164133,1.55957313071049
"3026","60615",63,2021-03-15,2021-03-21,21,2036,50,4898.6,2079,67690,5002,162861.2,1.01010101010101,3.00782981237997,0,35,0,84.2,"60615-2021-11",41563,"southeast",60615,41528,-26127,39527,41,0,0.764732343679712,13.1313131313131,9.765625,0,51.0308882643571,42.018779342723,50,17.7385377791821,2,1,1,"#0070ff",1,2583,33,93.1209133420313,0,3.00996329313057,-43.1209133420313,0,-1.99986228302956
"3027","60619",63,2021-03-15,2021-03-21,51,3962,83,6467.7,1529,58775,2496,95946.7,3.33551340745585,6.74096129306678,1,120,1.6,195.9,"60619-2021-11",61258,"southeast",60619,61138,2483,57296,56,3.3,2.53542132736764,43.3616742969261,16.2109375,23.1884057971014,60.633107816074,46.2441314553991,37.6811594202899,32.9102534496167,3,2,3,"#ffebaf",2,2583,33,93.1209133420313,0.0576823311448897,3.00996329313057,-10.1209133420313,1.54231766885511,0.325550114325282
"3028","60622",63,2021-03-15,2021-03-21,74,4651,140,8809.9,2067,85888,3915,162688.2,3.58006773101113,5.41519187779434,0,75,0,142.1,"60622-2021-11",52793,"northeast",60622,52718,-33095,48142,100,0,2.89143480632842,46.5408805031447,27.34375,0,58.7037584234138,49.2957746478873,50,31.8054278108653,4,2,3,"#ffebaf",1,2583,33,93.1209133420313,0,3.00996329313057,46.8790866579687,0,0.570104437880556
"3029","60618",63,2021-03-15,2021-03-21,80,7651,85,8105.3,2557,108307,2709,114738.1,3.12866640594447,7.06417867727848,0,111,0,117.6,"60618-2021-11",94395,"northeast",60618,94284,-13912,86744,90,0,3.29074719318622,40.6726632772781,16.6015625,0,43.977969613534,38.7323943661972,50,25.5122251884192,3,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,-8.12091334203134,0,0.118703112813895
"3030","60606",63,2021-03-15,2021-03-21,9,276,290,8900.4,236,7336,7610,236568.8,3.8135593220339,3.76226826608506,0,3,0,96.7,"60606-2021-11",3101,"central",60606,3098,-4235,2825,64,0,0.847457627118644,49.5762711864407,56.640625,0,98.1265673677693,92.9577464788732,50,46.8917440476073,5,3,4,"#ffaa00",1,2583,33,93.1209133420313,0,3.00996329313057,196.879086657969,0,0.803596028903327
"3031","60624",63,2021-03-15,2021-03-21,31,2967,86,8205.7,1148,35082,3175,97024.2,2.70034843205575,8.45732854455276,1,72,2.8,199.1,"60624-2021-11",36158,"central",60624,36086,1076,33191,100,2.8,3.70751802265705,35.1045296167247,16.796875,40.5797101449275,29.3495475375395,36.6197183098592,50,32.958102209316,3,2,3,"#ffebaf",3,2583,33,93.1209133420313,0.100944079503557,3.00996329313057,-7.12091334203134,2.69905592049644,-0.309614861074822
"3032","60607",63,2021-03-15,2021-03-21,39,2363,132,7985.5,1726,53247,5833,179943.2,2.25955967555041,4.43780870283772,0,8,0,27,"60607-2021-11",29591,"central",60607,29583,-23656,27228,84,0,1.42531356898518,29.3742757821553,25.78125,0,61.2243113829823,51.1737089201878,50,27.4668239955948,4,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,38.8790866579687,0,-0.750403617580166
"3033","60620",63,2021-03-15,2021-03-21,45,4706,66,6910.8,1737,66862,2551,98187.9,2.59067357512953,7.03837755376746,1,134,1.5,196.8,"60620-2021-11",68096,"southwest",60620,67962,1234,63390,37,1.5,1.42287990893569,33.6787564766839,12.890625,21.7391304347826,66.9979939418665,46.7136150234742,50,30.882540061634,2,2,2,"#bed2ff",2,2583,33,93.1209133420313,0.0540771854483341,3.00996329313057,-27.1209133420313,1.44592281455167,-0.419289718001038
"3034","60626",63,2021-03-15,2021-03-21,57,3975,115,7993.2,3719,101433,7478,203967.4,1.53267007260016,3.91884298009523,1,157,2,315.7,"60626-2021-11",49730,"northeast",60626,49573,-51703,45755,72,0,1.15867396202124,19.9247109438021,22.4609375,28.9855072463768,53.2574194125796,50,64.4927536231884,31.9905883962665,3,1,3,"#ffebaf",2,2583,33,93.1209133420313,0.0721029139311122,3.00996329313057,21.8790866579687,1.92789708606889,-1.47729322053041
"3035","60621",63,2021-03-15,2021-03-21,19,2034,65,7003.6,622,25419,2142,87525,3.05466237942122,8.00188835123333,2,79,6.9,272,"60621-2021-11",29042,"southwest",60621,28963,3623,27008,69,0,3.32778702163062,39.7106109324759,12.6953125,100,42.0558090394563,38.9671361502347,100,53.468552337696,2,2,5,"#ff0000",3,2583,33,93.1209133420313,0.248755053062337,3.00996329313057,-28.1209133420313,6.65124494693766,0.0446990862906507
"3036","60613",63,2021-03-15,2021-03-21,59,3398,118,6780.7,2183,75072,4356,149805.4,2.7027027027027,4.52632139812447,0,44,0,87.8,"60613-2021-11",50113,"northeast",60613,50069,-24959,46715,84,4,2.36220472440945,35.1351351351351,23.046875,0,52.6775693235899,47.887323943662,21.0144927536232,24.8078772514947,3,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,24.8790866579687,0,-0.307260590427869
"3037","60623",63,2021-03-15,2021-03-21,33,10302,38,11982,1618,79181,1882,92093.4,2.03955500618047,13.0106970106465,0,242,0,281.5,"60623-2021-11",85979,"central",60623,85737,6798,75677,44,0,2.52659574468085,26.5142150803461,7.421875,0,38.352937893899,38.4976525821596,50,19.155873270164,1,1,1,"#0070ff",1,2583,33,93.1209133420313,0,3.00996329313057,-55.1209133420313,0,-0.970408286950101
"3038","60625",63,2021-03-15,2021-03-21,73,6385,92,8057.5,2490,94680,3142,119480.6,2.93172690763052,6.74376848331221,2,183,2.5,230.9,"60625-2021-11",79243,"northeast",60625,79060,-15437,72858,80,0,2.50996015936255,38.1124497991968,17.96875,36.231884057971,54.0843254704718,42.7230046948357,68.1159420289855,37.016988895806,3,2,3,"#ffebaf",2,2583,33,93.1209133420313,0.0901286424138902,3.00996329313057,-1.12091334203134,2.40987135758611,-0.0782363855000492
"3039","60632",63,2021-03-15,2021-03-21,64,12603,70,13843.5,1521,81013,1671,88987.1,4.2077580539119,15.5567624949082,1,193,1.1,212,"60632-2021-11",91039,"southwest",60632,90846,10026,78436,70,1.1,4.38356164383562,54.7008547008547,13.671875,15.9420289855072,43.7404289563872,39.906103286385,50,32.3866064407752,2,3,3,"#ffebaf",2,2583,33,93.1209133420313,0.0396566026621117,3.00996329313057,-23.1209133420313,1.06034339733789,1.19779476078133
"3040","60628",63,2021-03-15,2021-03-21,62,4546,93,6813.1,1548,59437,2320,89078.9,4.00516795865633,7.64843447684102,2,190,3,284.8,"60628-2021-11",66724,"southeast",60628,66534,7287,62178,46,0,2.01429499675114,52.0671834625323,18.1640625,43.4782608695652,81.2454331362005,50.9389671361502,71.7391304347826,45.6616812738064,3,3,4,"#ffaa00",3,2583,33,93.1209133420313,0.108154370896668,3.00996329313057,-0.120913342031344,2.89184562910333,0.995204665525759
"3041","60630",63,2021-03-15,2021-03-21,56,5116,98,8921.6,1478,57050,2577,99487.3,3.78890392422192,8.96757230499562,1,121,1.7,211,"60630-2021-11",57344,"northwest",60630,57223,294,52228,92,0,4.05508798775822,49.255751014885,19.140625,24.6376811594203,42.1759499215482,41.3145539906103,62.3188405797101,35.596919910674,3,3,3,"#ffebaf",2,2583,33,93.1209133420313,0.0612874768414453,3.00996329313057,4.87908665796866,1.63871252315855,0.77894063109135
"3042","60633",63,2021-03-15,2021-03-21,5,1258,39,9773.9,199,11443,1546,88905.3,2.51256281407035,10.9936205540505,0,15,0,116.5,"60633-2021-11",12871,"southeast",60633,12856,1428,11613,62,0,3.55555555555556,32.6633165829146,7.6171875,0,28.7294515557463,34.5070422535211,50,19.6098616310681,1,2,1,"#0070ff",1,2583,33,93.1209133420313,0,3.00996329313057,-54.1209133420313,0,-0.497400479060219
"3043","60631",63,2021-03-15,2021-03-21,30,2844,102,9631.2,864,41950,2926,142063.7,3.47222222222222,6.77949940405244,1,90,3.4,304.8,"60631-2021-11",29529,"northwest",60631,29439,-12421,26685,122,0,3.37078651685393,45.1388888888889,19.921875,49.2753623188406,48.5394197978944,35.2112676056338,74.6376811594203,42.004462530115,3,2,4,"#ffaa00",3,2583,33,93.1209133420313,0.122574953682891,3.00996329313057,8.87908665796866,3.27742504631711,0.462258929091651
"3044","60636",63,2021-03-15,2021-03-21,22,2870,68,8912.2,696,28456,2161,88364.4,3.16091954022989,10.0857464155187,0,96,0,298.1,"60636-2021-11",32203,"southwest",60636,32107,3747,29333,62,6.2,2.84090909090909,41.0919540229885,13.28125,0,52.3229317755454,41.3145539906103,5.07246376811594,21.9347454313595,2,2,1,"#0070ff",1,2583,33,93.1209133420313,0,3.00996329313057,-25.1209133420313,0,0.150956247099314
"3045","60637",63,2021-03-15,2021-03-21,27,2916,57,6144.9,3843,112205,8098,236450,0.702576112412178,2.598814669578,1,56,2.1,118,"60637-2021-11",47454,"southeast",60637,47398,-64751,44538,48,2.1,0.564278704612365,9.13348946135831,11.1328125,30.4347826086957,49.1774930269614,42.018779342723,50,24.571138569329,2,1,2,"#bed2ff",2,2583,33,93.1209133420313,0.0757080596276678,3.00996329313057,-36.1209133420313,2.02429194037233,-2.30738718071839
"3046","60638",63,2021-03-15,2021-03-21,34,7242,58,12317,1175,54657,1998,92958.8,2.8936170212766,13.2499039464295,1,110,1.7,187.1,"60638-2021-11",58797,"southwest",60638,58687,4140,51555,78,0,4.43587270973963,37.6170212765958,11.328125,24.6376811594203,20.0872484094466,35.2112676056338,62.3188405797101,28.3465644351077,2,2,2,"#bed2ff",2,2583,33,93.1209133420313,0.0612874768414453,3.00996329313057,-35.1209133420313,1.63871252315855,-0.116346271853975
"3047","60639",63,2021-03-15,2021-03-21,85,13537,94,14955.2,2021,95818,2233,105856.4,4.20583869371598,14.1278256694984,2,226,2.2,249.7,"60639-2021-11",90517,"northwest",60639,90291,-5301,76980,83,1.1,3.69094488188976,54.6759030183078,18.359375,31.8840579710145,55.6963477656581,42.4882629107981,57.9710144927536,39.4507426883797,3,3,4,"#ffaa00",2,2583,33,93.1209133420313,0.0793132053242234,3.00996329313057,0.879086657968656,2.12068679467578,1.19587540058541
"3048","60640",63,2021-03-15,2021-03-21,51,4260,73,6110.6,2554,101345,3664,145370.4,1.99686765857478,4.2034634170408,1,150,1.4,215.2,"60640-2021-11",69715,"northeast",60640,69565,-31630,65455,82,4.3,2.53897550111359,25.9592795614722,14.2578125,20.2898550724638,37.3997305656581,37.793427230047,28.9855072463768,23.9344476816872,2,1,2,"#bed2ff",2,2583,33,93.1209133420313,0.0504720397517785,3.00996329313057,-20.1209133420313,1.34952796024822,-1.01309563455579
"3049","60642",63,2021-03-15,2021-03-21,29,1801,144,8915.4,724,30206,3584,149527.3,4.00552486187845,5.96239157783222,0,22,0,108.9,"60642-2021-11",20201,"northeast",60642,20179,-10005,18400,139,0,4.13589364844904,52.0718232044199,28.125,0,44.5269019018898,41.0798122065728,50,31.5158815773243,4,3,3,"#ffebaf",1,2583,33,93.1209133420313,0,3.00996329313057,50.8790866579687,0,0.995561568747882
"3050","60641",63,2021-03-15,2021-03-21,49,8290,69,11672.3,1867,90851,2629,127917.7,2.62453133369041,9.12483076686002,0,119,0,167.6,"60641-2021-11",71023,"northwest",60641,70904,-19828,62733,101,4.2,3.6162732295329,34.1189073379754,13.4765625,0,29.6165997451826,32.3943661971831,19.5652173913043,18.7959538575301,2,2,1,"#0070ff",1,2583,33,93.1209133420313,0,3.00996329313057,-24.1209133420313,0,-0.385431959440159
"3051","60634",63,2021-03-15,2021-03-21,117,9517,154,12523.2,2079,89015,2736,117132.7,5.62770562770563,10.6914564960962,2,146,2.6,192.1,"60634-2021-11",75995,"northwest",60634,75849,-13020,66478,116,2.6,4.41988950276243,73.1601731601732,30.078125,37.6811594202899,67.6907796192735,48.8262910798122,50,49.3664915514967,4,3,5,"#ff0000",2,2583,33,93.1209133420313,0.0937337881104458,3.00996329313057,60.8790866579687,2.50626621188955,2.61774233457506
"3052","60643",63,2021-03-15,2021-03-21,38,3923,76,7866.5,1731,70350,3471,141066.8,2.19526285384171,5.57640369580668,0,125,0,250.7,"60643-2021-11",49870,"southwest",60643,49745,-20480,45947,64,2,1.77580466148724,28.5384170999422,14.84375,0,54.0443645454726,42.7230046948357,35.5072463768116,21.9843029188156,3,2,1,"#0070ff",1,2583,33,93.1209133420313,0,3.00996329313057,-17.1209133420313,0,-0.814700439288861
"3053","60644",63,2021-03-15,2021-03-21,52,3847,109,8063,1669,51858,3498,108689.6,3.11563810665069,7.41833468317328,1,119,2.1,249.4,"60644-2021-11",47712,"central",60644,47593,-4146,43865,96,0,2.62857142857143,40.503295386459,21.2890625,30.4347826086957,55.2146622244494,42.9577464788732,65.2173913043478,36.8669227264213,3,2,3,"#ffebaf",2,2583,33,93.1209133420313,0.0757080596276678,3.00996329313057,15.8790866579687,2.02429194037233,0.105674813520118
"3054","60647",63,2021-03-15,2021-03-21,100,8026,114,9171.6,2725,126887,3114,144998.8,3.6697247706422,6.32531307383735,0,142,0,162.3,"60647-2021-11",87509,"northeast",60647,87367,-39378,79483,88,1.1,2.91115311909263,47.7064220183486,22.265625,0,59.9143923970259,46.0093896713615,42.0289855072464,29.9804321580293,3,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,20.8790866579687,0,0.659761477511631
"3055","60645",63,2021-03-15,2021-03-21,61,4390,128,9197.2,1456,60153,3050,126022.4,4.18956043956044,7.29805662227985,1,107,2.1,224.2,"60645-2021-11",47732,"northeast",60645,47625,-12421,43342,115,0,4.35126582278481,54.4642857142857,25,30.4347826086957,43.9844678281517,42.9577464788732,65.2173913043478,40.3675062881646,4,3,4,"#ffaa00",2,2583,33,93.1209133420313,0.0757080596276678,3.00996329313057,34.8790866579687,2.02429194037233,1.17959714642987
"3056","60646",63,2021-03-15,2021-03-21,38,2467,136,8814.8,921,34777,3291,124261.3,4.12595005428882,7.09376887023032,0,68,0,243,"60646-2021-11",27987,"northwest",60646,27919,-6790,25520,79,0,2.52293577981651,53.6373507057546,26.5625,0,74.5316291394441,53.2863849765258,50,35.0528899148625,4,3,3,"#ffebaf",1,2583,33,93.1209133420313,0,3.00996329313057,42.8790866579687,0,1.11598676115825
"3057","60649",63,2021-03-15,2021-03-21,37,2980,80,6474.9,1399,49622,3040,107817.7,2.64474624731951,6.00540083027689,0,150,0,325.9,"60649-2021-11",46024,"southeast",60649,45874,-3598,43044,37,2.2,1.42737195633921,34.3817012151537,15.625,0,67.8562307369636,50,34.0579710144928,25.2945163461399,3,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,-13.1209133420313,0,-0.365217045811057
"3058","60651",63,2021-03-15,2021-03-21,49,7149,78,11308.5,1423,61455,2251,97211.2,3.44342937456079,11.632902123505,1,130,1.6,205.6,"60651-2021-11",63218,"northwest",60651,63088,1763,56069,76,0,3.24763193504736,44.7645818692902,15.234375,23.1884057971014,50.1728141458142,40.3755868544601,61.5942028985507,33.6527705329068,3,2,3,"#ffebaf",2,2583,33,93.1209133420313,0.0576823311448897,3.00996329313057,-15.1209133420313,1.54231766885511,0.433466081430216
"3059","60655",63,2021-03-15,2021-03-21,25,3218,87,11172.1,659,32149,2288,111613,3.79362670713202,10.0096426016361,0,35,0,121.5,"60655-2021-11",28804,"southwest",60655,28769,-3345,25586,49,6.9,2.01438848920863,49.3171471927162,16.9921875,0,77.5820520233476,48.8262910798122,0,27.255020064557,3,3,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,-6.12091334203134,0,0.783663414001447
"3060","60657",63,2021-03-15,2021-03-21,91,4710,130,6723.6,2651,100954,3784,144112.9,3.4326669181441,4.66549121382016,0,46,0,65.7,"60657-2021-11",70052,"northeast",60657,70006,-30902,65342,98,0,2.80487804878049,44.6246699358732,25.390625,0,57.6505525135916,47.4178403755869,50,30.5874122295248,4,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,36.8790866579687,0,0.422703625013525
"3061","60652",63,2021-03-15,2021-03-21,24,4887,55,11130.3,995,42810,2266,97501.5,2.41206030150754,11.4155571128241,1,91,2.3,207.3,"60652-2021-11",43907,"southwest",60652,43816,1097,39020,68,0,3.13807531380753,31.356783919598,10.7421875,33.3333333333333,34.2163116262834,36.8544600938967,66.6666666666667,30.4969416159812,2,2,2,"#bed2ff",2,2583,33,93.1209133420313,0.082918351020779,3.00996329313057,-38.1209133420313,2.21708164897922,-0.597902991623034
"3062","60660",63,2021-03-15,2021-03-21,38,2533,88,5857.7,2409,61186,5571,141496.7,1.57741801577418,4.13983591017553,1,69,2.3,159.6,"60660-2021-11",43242,"northeast",60660,43173,-17944,40709,72,4.6,1.36323658751099,20.5064342050643,17.1875,33.3333333333333,50.4910395746718,43.6619718309859,33.3333333333333,28.5310626061538,3,1,2,"#bed2ff",2,2583,33,93.1209133420313,0.082918351020779,3.00996329313057,-5.12091334203134,2.21708164897922,-1.43254527735639
"3063","60656",63,2021-03-15,2021-03-21,49,2777,178,10069.3,637,26964,2310,97770,7.69230769230769,10.298917074618,0,52,0,188.5,"60656-2021-11",27579,"northwest",60656,27527,615,24802,185,0,7.99373040752351,100,34.765625,0,41.5659715759499,38.2629107981221,50,44.746332097084,4,4,4,"#ffaa00",1,2583,33,93.1209133420313,0,3.00996329313057,84.8790866579687,0,4.68234439917712
"3064","60661",63,2021-03-15,2021-03-21,10,733,101,7384.6,412,14411,4151,145184.4,2.42718446601942,5.08639233918534,0,1,0,10.1,"60661-2021-11",9926,"central",60661,9925,-4485,9193,131,0,3.18627450980392,31.5533980582524,19.7265625,0,33.6437853795638,32.8638497652582,50,22.6483362807736,3,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,7.87908665796866,0,-0.582778827111154
"3065","60653",63,2021-03-15,2021-03-21,27,2307,84,7215.7,1029,42766,3218,133760.8,2.62390670553936,5.39447224430622,0,57,0,178.3,"60653-2021-11",31972,"southeast",60653,31915,-10794,29665,44,0,1.68471720818291,34.1107871720117,16.40625,0,63.0408733921784,49.2957746478873,50,26.2959157771348,3,2,2,"#bed2ff",1,2583,33,93.1209133420313,0,3.00996329313057,-9.12091334203134,0,-0.386056587591213
"3066","60654",63,2021-03-15,2021-03-21,34,1833,178,9579.3,910,30784,4756,160878,3.73626373626374,5.95439189189189,0,6,0,31.4,"60654-2021-11",19135,"northeast",60654,19129,-11649,17302,78,0,1.74216027874564,48.5714285714286,34.765625,0,81.3013527663652,63.3802816901408,50,37.254094600716,4,3,3,"#ffebaf",1,2583,33,93.1209133420313,0,3.00996329313057,84.8790866579687,0,0.726300443133165
