"","Date","Category","Value","layer"
"1539",2020-10-23,"Deaths_Age60_69",0,"DeathsAgeT"
"1540",2020-10-24,"Deaths_Age60_69",0,"DeathsAgeT"
"1541",2020-10-25,"Deaths_Age60_69",4,"DeathsAgeT"
"1542",2020-10-26,"Deaths_Age60_69",0,"DeathsAgeT"
"1543",2020-10-27,"Deaths_Age60_69",3,"DeathsAgeT"
"1544",2020-10-28,"Deaths_Age60_69",4,"DeathsAgeT"
"1545",2020-10-29,"Deaths_Age60_69",1,"DeathsAgeT"
"1546",2020-10-30,"Deaths_Age60_69",1,"DeathsAgeT"
"1547",2020-10-31,"Deaths_Age60_69",1,"DeathsAgeT"
"1548",2020-11-01,"Deaths_Age60_69",3,"DeathsAgeT"
"1549",2020-11-02,"Deaths_Age60_69",2,"DeathsAgeT"
"1550",2020-11-03,"Deaths_Age60_69",5,"DeathsAgeT"
"1551",2020-11-04,"Deaths_Age60_69",1,"DeathsAgeT"
"1552",2020-11-05,"Deaths_Age60_69",0,"DeathsAgeT"
"1553",2020-11-06,"Deaths_Age60_69",3,"DeathsAgeT"
"1554",2020-11-07,"Deaths_Age60_69",1,"DeathsAgeT"
"1555",2020-11-08,"Deaths_Age60_69",3,"DeathsAgeT"
"1556",2020-11-09,"Deaths_Age60_69",3,"DeathsAgeT"
"1557",2020-11-10,"Deaths_Age60_69",1,"DeathsAgeT"
"1558",2020-11-11,"Deaths_Age60_69",5,"DeathsAgeT"
"1559",2020-11-12,"Deaths_Age60_69",6,"DeathsAgeT"
"1560",2020-11-13,"Deaths_Age60_69",2,"DeathsAgeT"
"1561",2020-11-14,"Deaths_Age60_69",5,"DeathsAgeT"
"1562",2020-11-15,"Deaths_Age60_69",5,"DeathsAgeT"
"1563",2020-11-16,"Deaths_Age60_69",4,"DeathsAgeT"
"1564",2020-11-17,"Deaths_Age60_69",7,"DeathsAgeT"
"1565",2020-11-18,"Deaths_Age60_69",4,"DeathsAgeT"
"1566",2020-11-19,"Deaths_Age60_69",7,"DeathsAgeT"
"1567",2020-11-20,"Deaths_Age60_69",5,"DeathsAgeT"
"1568",2020-11-21,"Deaths_Age60_69",4,"DeathsAgeT"
"1569",2020-11-22,"Deaths_Age60_69",3,"DeathsAgeT"
"1570",2020-11-23,"Deaths_Age60_69",2,"DeathsAgeT"
"1571",2020-11-24,"Deaths_Age60_69",3,"DeathsAgeT"
"1572",2020-11-25,"Deaths_Age60_69",2,"DeathsAgeT"
"1573",2020-11-26,"Deaths_Age60_69",2,"DeathsAgeT"
"1574",2020-11-27,"Deaths_Age60_69",1,"DeathsAgeT"
"1575",2020-11-28,"Deaths_Age60_69",2,"DeathsAgeT"
"1576",2020-11-29,"Deaths_Age60_69",1,"DeathsAgeT"
"1577",2020-11-30,"Deaths_Age60_69",0,"DeathsAgeT"
"1578",2020-12-01,"Deaths_Age60_69",0,"DeathsAgeT"
"1579",2020-03-14,"Deaths_Age70_79",0,"DeathsAgeT"
"1580",2020-03-15,"Deaths_Age70_79",0,"DeathsAgeT"
"1581",2020-03-16,"Deaths_Age70_79",0,"DeathsAgeT"
"1582",2020-03-17,"Deaths_Age70_79",0,"DeathsAgeT"
"1583",2020-03-18,"Deaths_Age70_79",0,"DeathsAgeT"
"1584",2020-03-19,"Deaths_Age70_79",1,"DeathsAgeT"
"1585",2020-03-20,"Deaths_Age70_79",0,"DeathsAgeT"
"1586",2020-03-21,"Deaths_Age70_79",0,"DeathsAgeT"
"1587",2020-03-22,"Deaths_Age70_79",0,"DeathsAgeT"
"1588",2020-03-23,"Deaths_Age70_79",1,"DeathsAgeT"
"1589",2020-03-24,"Deaths_Age70_79",0,"DeathsAgeT"
"1590",2020-03-25,"Deaths_Age70_79",0,"DeathsAgeT"
"1591",2020-03-26,"Deaths_Age70_79",1,"DeathsAgeT"
"1592",2020-03-27,"Deaths_Age70_79",3,"DeathsAgeT"
"1593",2020-03-28,"Deaths_Age70_79",1,"DeathsAgeT"
"1594",2020-03-29,"Deaths_Age70_79",6,"DeathsAgeT"
"1595",2020-03-30,"Deaths_Age70_79",5,"DeathsAgeT"
"1596",2020-03-31,"Deaths_Age70_79",5,"DeathsAgeT"
"1597",2020-04-01,"Deaths_Age70_79",6,"DeathsAgeT"
"1598",2020-04-02,"Deaths_Age70_79",7,"DeathsAgeT"
"1599",2020-04-03,"Deaths_Age70_79",6,"DeathsAgeT"
"1600",2020-04-04,"Deaths_Age70_79",4,"DeathsAgeT"
"1601",2020-04-05,"Deaths_Age70_79",10,"DeathsAgeT"
"1602",2020-04-06,"Deaths_Age70_79",8,"DeathsAgeT"
"1603",2020-04-07,"Deaths_Age70_79",9,"DeathsAgeT"
"1604",2020-04-08,"Deaths_Age70_79",9,"DeathsAgeT"
"1605",2020-04-09,"Deaths_Age70_79",5,"DeathsAgeT"
"1606",2020-04-10,"Deaths_Age70_79",9,"DeathsAgeT"
"1607",2020-04-11,"Deaths_Age70_79",10,"DeathsAgeT"
"1608",2020-04-12,"Deaths_Age70_79",6,"DeathsAgeT"
"1609",2020-04-13,"Deaths_Age70_79",7,"DeathsAgeT"
"1610",2020-04-14,"Deaths_Age70_79",9,"DeathsAgeT"
"1611",2020-04-15,"Deaths_Age70_79",5,"DeathsAgeT"
"1612",2020-04-16,"Deaths_Age70_79",8,"DeathsAgeT"
"1613",2020-04-17,"Deaths_Age70_79",13,"DeathsAgeT"
"1614",2020-04-18,"Deaths_Age70_79",12,"DeathsAgeT"
"1615",2020-04-19,"Deaths_Age70_79",5,"DeathsAgeT"
"1616",2020-04-20,"Deaths_Age70_79",10,"DeathsAgeT"
"1617",2020-04-21,"Deaths_Age70_79",11,"DeathsAgeT"
"1618",2020-04-22,"Deaths_Age70_79",8,"DeathsAgeT"
"1619",2020-04-23,"Deaths_Age70_79",8,"DeathsAgeT"
"1620",2020-04-24,"Deaths_Age70_79",15,"DeathsAgeT"
"1621",2020-04-25,"Deaths_Age70_79",11,"DeathsAgeT"
"1622",2020-04-26,"Deaths_Age70_79",11,"DeathsAgeT"
"1623",2020-04-27,"Deaths_Age70_79",14,"DeathsAgeT"
"1624",2020-04-28,"Deaths_Age70_79",10,"DeathsAgeT"
"1625",2020-04-29,"Deaths_Age70_79",8,"DeathsAgeT"
"1626",2020-04-30,"Deaths_Age70_79",11,"DeathsAgeT"
"1627",2020-05-01,"Deaths_Age70_79",8,"DeathsAgeT"
"1628",2020-05-02,"Deaths_Age70_79",11,"DeathsAgeT"
"1629",2020-05-03,"Deaths_Age70_79",13,"DeathsAgeT"
"1630",2020-05-04,"Deaths_Age70_79",15,"DeathsAgeT"
"1631",2020-05-05,"Deaths_Age70_79",17,"DeathsAgeT"
"1632",2020-05-06,"Deaths_Age70_79",9,"DeathsAgeT"
"1633",2020-05-07,"Deaths_Age70_79",10,"DeathsAgeT"
"1634",2020-05-08,"Deaths_Age70_79",12,"DeathsAgeT"
"1635",2020-05-09,"Deaths_Age70_79",11,"DeathsAgeT"
"1636",2020-05-10,"Deaths_Age70_79",8,"DeathsAgeT"
"1637",2020-05-11,"Deaths_Age70_79",6,"DeathsAgeT"
"1638",2020-05-12,"Deaths_Age70_79",7,"DeathsAgeT"
"1639",2020-05-13,"Deaths_Age70_79",10,"DeathsAgeT"
"1640",2020-05-14,"Deaths_Age70_79",7,"DeathsAgeT"
"1641",2020-05-15,"Deaths_Age70_79",12,"DeathsAgeT"
"1642",2020-05-16,"Deaths_Age70_79",4,"DeathsAgeT"
"1643",2020-05-17,"Deaths_Age70_79",9,"DeathsAgeT"
"1644",2020-05-18,"Deaths_Age70_79",10,"DeathsAgeT"
"1645",2020-05-19,"Deaths_Age70_79",6,"DeathsAgeT"
"1646",2020-05-20,"Deaths_Age70_79",4,"DeathsAgeT"
"1647",2020-05-21,"Deaths_Age70_79",11,"DeathsAgeT"
"1648",2020-05-22,"Deaths_Age70_79",8,"DeathsAgeT"
"1649",2020-05-23,"Deaths_Age70_79",9,"DeathsAgeT"
"1650",2020-05-24,"Deaths_Age70_79",8,"DeathsAgeT"
"1651",2020-05-25,"Deaths_Age70_79",7,"DeathsAgeT"
"1652",2020-05-26,"Deaths_Age70_79",9,"DeathsAgeT"
"1653",2020-05-27,"Deaths_Age70_79",7,"DeathsAgeT"
"1654",2020-05-28,"Deaths_Age70_79",4,"DeathsAgeT"
"1655",2020-05-29,"Deaths_Age70_79",6,"DeathsAgeT"
"1656",2020-05-30,"Deaths_Age70_79",5,"DeathsAgeT"
"1657",2020-05-31,"Deaths_Age70_79",6,"DeathsAgeT"
"1658",2020-06-01,"Deaths_Age70_79",4,"DeathsAgeT"
"1659",2020-06-02,"Deaths_Age70_79",4,"DeathsAgeT"
"1660",2020-06-03,"Deaths_Age70_79",9,"DeathsAgeT"
"1661",2020-06-04,"Deaths_Age70_79",4,"DeathsAgeT"
"1662",2020-06-05,"Deaths_Age70_79",9,"DeathsAgeT"
"1663",2020-06-06,"Deaths_Age70_79",7,"DeathsAgeT"
"1664",2020-06-07,"Deaths_Age70_79",1,"DeathsAgeT"
"1665",2020-06-08,"Deaths_Age70_79",3,"DeathsAgeT"
"1666",2020-06-09,"Deaths_Age70_79",4,"DeathsAgeT"
"1667",2020-06-10,"Deaths_Age70_79",4,"DeathsAgeT"
"1668",2020-06-11,"Deaths_Age70_79",2,"DeathsAgeT"
"1669",2020-06-12,"Deaths_Age70_79",7,"DeathsAgeT"
"1670",2020-06-13,"Deaths_Age70_79",5,"DeathsAgeT"
"1671",2020-06-14,"Deaths_Age70_79",2,"DeathsAgeT"
"1672",2020-06-15,"Deaths_Age70_79",5,"DeathsAgeT"
"1673",2020-06-16,"Deaths_Age70_79",2,"DeathsAgeT"
"1674",2020-06-17,"Deaths_Age70_79",5,"DeathsAgeT"
"1675",2020-06-18,"Deaths_Age70_79",4,"DeathsAgeT"
"1676",2020-06-19,"Deaths_Age70_79",2,"DeathsAgeT"
"1677",2020-06-20,"Deaths_Age70_79",1,"DeathsAgeT"
"1678",2020-06-21,"Deaths_Age70_79",3,"DeathsAgeT"
"1679",2020-06-22,"Deaths_Age70_79",1,"DeathsAgeT"
"1680",2020-06-23,"Deaths_Age70_79",2,"DeathsAgeT"
"1681",2020-06-24,"Deaths_Age70_79",1,"DeathsAgeT"
"1682",2020-06-25,"Deaths_Age70_79",2,"DeathsAgeT"
"1683",2020-06-26,"Deaths_Age70_79",4,"DeathsAgeT"
"1684",2020-06-27,"Deaths_Age70_79",2,"DeathsAgeT"
"1685",2020-06-28,"Deaths_Age70_79",0,"DeathsAgeT"
"1686",2020-06-29,"Deaths_Age70_79",2,"DeathsAgeT"
"1687",2020-06-30,"Deaths_Age70_79",2,"DeathsAgeT"
"1688",2020-07-01,"Deaths_Age70_79",2,"DeathsAgeT"
"1689",2020-07-02,"Deaths_Age70_79",1,"DeathsAgeT"
"1690",2020-07-03,"Deaths_Age70_79",1,"DeathsAgeT"
"1691",2020-07-04,"Deaths_Age70_79",1,"DeathsAgeT"
"1692",2020-07-05,"Deaths_Age70_79",0,"DeathsAgeT"
"1693",2020-07-06,"Deaths_Age70_79",0,"DeathsAgeT"
"1694",2020-07-07,"Deaths_Age70_79",0,"DeathsAgeT"
"1695",2020-07-08,"Deaths_Age70_79",1,"DeathsAgeT"
"1696",2020-07-09,"Deaths_Age70_79",4,"DeathsAgeT"
"1697",2020-07-10,"Deaths_Age70_79",2,"DeathsAgeT"
"1698",2020-07-11,"Deaths_Age70_79",1,"DeathsAgeT"
"1699",2020-07-12,"Deaths_Age70_79",0,"DeathsAgeT"
"1700",2020-07-13,"Deaths_Age70_79",0,"DeathsAgeT"
"1701",2020-07-14,"Deaths_Age70_79",1,"DeathsAgeT"
"1702",2020-07-15,"Deaths_Age70_79",1,"DeathsAgeT"
"1703",2020-07-16,"Deaths_Age70_79",1,"DeathsAgeT"
"1704",2020-07-17,"Deaths_Age70_79",0,"DeathsAgeT"
"1705",2020-07-18,"Deaths_Age70_79",1,"DeathsAgeT"
"1706",2020-07-19,"Deaths_Age70_79",0,"DeathsAgeT"
"1707",2020-07-20,"Deaths_Age70_79",1,"DeathsAgeT"
"1708",2020-07-21,"Deaths_Age70_79",0,"DeathsAgeT"
"1709",2020-07-22,"Deaths_Age70_79",1,"DeathsAgeT"
"1710",2020-07-23,"Deaths_Age70_79",2,"DeathsAgeT"
"1711",2020-07-24,"Deaths_Age70_79",0,"DeathsAgeT"
"1712",2020-07-25,"Deaths_Age70_79",1,"DeathsAgeT"
"1713",2020-07-26,"Deaths_Age70_79",1,"DeathsAgeT"
"1714",2020-07-27,"Deaths_Age70_79",1,"DeathsAgeT"
"1715",2020-07-28,"Deaths_Age70_79",1,"DeathsAgeT"
"1716",2020-07-29,"Deaths_Age70_79",0,"DeathsAgeT"
"1717",2020-07-30,"Deaths_Age70_79",1,"DeathsAgeT"
"1718",2020-07-31,"Deaths_Age70_79",0,"DeathsAgeT"
"1719",2020-08-01,"Deaths_Age70_79",2,"DeathsAgeT"
"1720",2020-08-02,"Deaths_Age70_79",1,"DeathsAgeT"
"1721",2020-08-03,"Deaths_Age70_79",1,"DeathsAgeT"
"1722",2020-08-04,"Deaths_Age70_79",0,"DeathsAgeT"
"1723",2020-08-05,"Deaths_Age70_79",1,"DeathsAgeT"
"1724",2020-08-06,"Deaths_Age70_79",1,"DeathsAgeT"
"1725",2020-08-07,"Deaths_Age70_79",0,"DeathsAgeT"
"1726",2020-08-08,"Deaths_Age70_79",1,"DeathsAgeT"
"1727",2020-08-09,"Deaths_Age70_79",2,"DeathsAgeT"
"1728",2020-08-10,"Deaths_Age70_79",1,"DeathsAgeT"
"1729",2020-08-11,"Deaths_Age70_79",1,"DeathsAgeT"
"1730",2020-08-12,"Deaths_Age70_79",0,"DeathsAgeT"
"1731",2020-08-13,"Deaths_Age70_79",3,"DeathsAgeT"
"1732",2020-08-14,"Deaths_Age70_79",1,"DeathsAgeT"
"1733",2020-08-15,"Deaths_Age70_79",2,"DeathsAgeT"
"1734",2020-08-16,"Deaths_Age70_79",1,"DeathsAgeT"
"1735",2020-08-17,"Deaths_Age70_79",1,"DeathsAgeT"
"1736",2020-08-18,"Deaths_Age70_79",0,"DeathsAgeT"
"1737",2020-08-19,"Deaths_Age70_79",1,"DeathsAgeT"
"1738",2020-08-20,"Deaths_Age70_79",0,"DeathsAgeT"
"1739",2020-08-21,"Deaths_Age70_79",1,"DeathsAgeT"
"1740",2020-08-22,"Deaths_Age70_79",0,"DeathsAgeT"
"1741",2020-08-23,"Deaths_Age70_79",0,"DeathsAgeT"
"1742",2020-08-24,"Deaths_Age70_79",2,"DeathsAgeT"
"1743",2020-08-25,"Deaths_Age70_79",0,"DeathsAgeT"
"1744",2020-08-26,"Deaths_Age70_79",1,"DeathsAgeT"
"1745",2020-08-27,"Deaths_Age70_79",0,"DeathsAgeT"
"1746",2020-08-28,"Deaths_Age70_79",2,"DeathsAgeT"
"1747",2020-08-29,"Deaths_Age70_79",1,"DeathsAgeT"
"1748",2020-08-30,"Deaths_Age70_79",3,"DeathsAgeT"
"1749",2020-08-31,"Deaths_Age70_79",0,"DeathsAgeT"
"1750",2020-09-01,"Deaths_Age70_79",1,"DeathsAgeT"
"1751",2020-09-02,"Deaths_Age70_79",0,"DeathsAgeT"
"1752",2020-09-03,"Deaths_Age70_79",0,"DeathsAgeT"
"1753",2020-09-04,"Deaths_Age70_79",1,"DeathsAgeT"
"1754",2020-09-05,"Deaths_Age70_79",1,"DeathsAgeT"
"1755",2020-09-06,"Deaths_Age70_79",1,"DeathsAgeT"
"1756",2020-09-07,"Deaths_Age70_79",1,"DeathsAgeT"
"1757",2020-09-08,"Deaths_Age70_79",0,"DeathsAgeT"
"1758",2020-09-09,"Deaths_Age70_79",2,"DeathsAgeT"
"1759",2020-09-10,"Deaths_Age70_79",0,"DeathsAgeT"
"1760",2020-09-11,"Deaths_Age70_79",1,"DeathsAgeT"
"1761",2020-09-12,"Deaths_Age70_79",0,"DeathsAgeT"
"1762",2020-09-13,"Deaths_Age70_79",1,"DeathsAgeT"
"1763",2020-09-14,"Deaths_Age70_79",1,"DeathsAgeT"
"1764",2020-09-15,"Deaths_Age70_79",0,"DeathsAgeT"
"1765",2020-09-16,"Deaths_Age70_79",1,"DeathsAgeT"
"1766",2020-09-17,"Deaths_Age70_79",0,"DeathsAgeT"
"1767",2020-09-18,"Deaths_Age70_79",1,"DeathsAgeT"
"1768",2020-09-19,"Deaths_Age70_79",0,"DeathsAgeT"
"1769",2020-09-20,"Deaths_Age70_79",1,"DeathsAgeT"
"1770",2020-09-21,"Deaths_Age70_79",1,"DeathsAgeT"
"1771",2020-09-22,"Deaths_Age70_79",0,"DeathsAgeT"
"1772",2020-09-23,"Deaths_Age70_79",2,"DeathsAgeT"
"1773",2020-09-24,"Deaths_Age70_79",1,"DeathsAgeT"
"1774",2020-09-25,"Deaths_Age70_79",0,"DeathsAgeT"
"1775",2020-09-26,"Deaths_Age70_79",0,"DeathsAgeT"
"1776",2020-09-27,"Deaths_Age70_79",1,"DeathsAgeT"
"1777",2020-09-28,"Deaths_Age70_79",0,"DeathsAgeT"
"1778",2020-09-29,"Deaths_Age70_79",1,"DeathsAgeT"
"1779",2020-09-30,"Deaths_Age70_79",2,"DeathsAgeT"
"1780",2020-10-01,"Deaths_Age70_79",1,"DeathsAgeT"
"1781",2020-10-02,"Deaths_Age70_79",2,"DeathsAgeT"
"1782",2020-10-03,"Deaths_Age70_79",0,"DeathsAgeT"
"1783",2020-10-04,"Deaths_Age70_79",1,"DeathsAgeT"
"1784",2020-10-05,"Deaths_Age70_79",1,"DeathsAgeT"
"1785",2020-10-06,"Deaths_Age70_79",0,"DeathsAgeT"
"1786",2020-10-07,"Deaths_Age70_79",0,"DeathsAgeT"
"1787",2020-10-08,"Deaths_Age70_79",0,"DeathsAgeT"
"1788",2020-10-09,"Deaths_Age70_79",1,"DeathsAgeT"
"1789",2020-10-10,"Deaths_Age70_79",1,"DeathsAgeT"
"1790",2020-10-11,"Deaths_Age70_79",0,"DeathsAgeT"
"1791",2020-10-12,"Deaths_Age70_79",2,"DeathsAgeT"
"1792",2020-10-13,"Deaths_Age70_79",2,"DeathsAgeT"
"1793",2020-10-14,"Deaths_Age70_79",1,"DeathsAgeT"
"1794",2020-10-15,"Deaths_Age70_79",0,"DeathsAgeT"
"1795",2020-10-16,"Deaths_Age70_79",0,"DeathsAgeT"
"1796",2020-10-17,"Deaths_Age70_79",0,"DeathsAgeT"
"1797",2020-10-18,"Deaths_Age70_79",0,"DeathsAgeT"
"1798",2020-10-19,"Deaths_Age70_79",1,"DeathsAgeT"
"1799",2020-10-20,"Deaths_Age70_79",1,"DeathsAgeT"
"1800",2020-10-21,"Deaths_Age70_79",0,"DeathsAgeT"
"1801",2020-10-22,"Deaths_Age70_79",2,"DeathsAgeT"
"1802",2020-10-23,"Deaths_Age70_79",0,"DeathsAgeT"
"1803",2020-10-24,"Deaths_Age70_79",2,"DeathsAgeT"
"1804",2020-10-25,"Deaths_Age70_79",3,"DeathsAgeT"
"1805",2020-10-26,"Deaths_Age70_79",2,"DeathsAgeT"
"1806",2020-10-27,"Deaths_Age70_79",1,"DeathsAgeT"
"1807",2020-10-28,"Deaths_Age70_79",2,"DeathsAgeT"
"1808",2020-10-29,"Deaths_Age70_79",1,"DeathsAgeT"
"1809",2020-10-30,"Deaths_Age70_79",1,"DeathsAgeT"
"1810",2020-10-31,"Deaths_Age70_79",5,"DeathsAgeT"
"1811",2020-11-01,"Deaths_Age70_79",0,"DeathsAgeT"
"1812",2020-11-02,"Deaths_Age70_79",5,"DeathsAgeT"
"1813",2020-11-03,"Deaths_Age70_79",4,"DeathsAgeT"
"1814",2020-11-04,"Deaths_Age70_79",2,"DeathsAgeT"
"1815",2020-11-05,"Deaths_Age70_79",0,"DeathsAgeT"
"1816",2020-11-06,"Deaths_Age70_79",0,"DeathsAgeT"
"1817",2020-11-07,"Deaths_Age70_79",3,"DeathsAgeT"
"1818",2020-11-08,"Deaths_Age70_79",2,"DeathsAgeT"
"1819",2020-11-09,"Deaths_Age70_79",7,"DeathsAgeT"
"1820",2020-11-10,"Deaths_Age70_79",6,"DeathsAgeT"
"1821",2020-11-11,"Deaths_Age70_79",1,"DeathsAgeT"
"1822",2020-11-12,"Deaths_Age70_79",2,"DeathsAgeT"
"1823",2020-11-13,"Deaths_Age70_79",6,"DeathsAgeT"
"1824",2020-11-14,"Deaths_Age70_79",7,"DeathsAgeT"
"1825",2020-11-15,"Deaths_Age70_79",2,"DeathsAgeT"
"1826",2020-11-16,"Deaths_Age70_79",6,"DeathsAgeT"
"1827",2020-11-17,"Deaths_Age70_79",2,"DeathsAgeT"
"1828",2020-11-18,"Deaths_Age70_79",3,"DeathsAgeT"
"1829",2020-11-19,"Deaths_Age70_79",5,"DeathsAgeT"
"1830",2020-11-20,"Deaths_Age70_79",3,"DeathsAgeT"
"1831",2020-11-21,"Deaths_Age70_79",2,"DeathsAgeT"
"1832",2020-11-22,"Deaths_Age70_79",4,"DeathsAgeT"
"1833",2020-11-23,"Deaths_Age70_79",5,"DeathsAgeT"
"1834",2020-11-24,"Deaths_Age70_79",5,"DeathsAgeT"
"1835",2020-11-25,"Deaths_Age70_79",5,"DeathsAgeT"
"1836",2020-11-26,"Deaths_Age70_79",4,"DeathsAgeT"
"1837",2020-11-27,"Deaths_Age70_79",5,"DeathsAgeT"
"1838",2020-11-28,"Deaths_Age70_79",2,"DeathsAgeT"
"1839",2020-11-29,"Deaths_Age70_79",2,"DeathsAgeT"
"1840",2020-11-30,"Deaths_Age70_79",0,"DeathsAgeT"
"1841",2020-12-01,"Deaths_Age70_79",0,"DeathsAgeT"
"1842",2020-03-14,"Deaths_Age80Pl",0,"DeathsAgeT"
"1843",2020-03-15,"Deaths_Age80Pl",0,"DeathsAgeT"
"1844",2020-03-16,"Deaths_Age80Pl",0,"DeathsAgeT"
"1845",2020-03-17,"Deaths_Age80Pl",0,"DeathsAgeT"
"1846",2020-03-18,"Deaths_Age80Pl",1,"DeathsAgeT"
"1847",2020-03-19,"Deaths_Age80Pl",1,"DeathsAgeT"
"1848",2020-03-20,"Deaths_Age80Pl",0,"DeathsAgeT"
"1849",2020-03-21,"Deaths_Age80Pl",1,"DeathsAgeT"
"1850",2020-03-22,"Deaths_Age80Pl",0,"DeathsAgeT"
"1851",2020-03-23,"Deaths_Age80Pl",0,"DeathsAgeT"
"1852",2020-03-24,"Deaths_Age80Pl",0,"DeathsAgeT"
"1853",2020-03-25,"Deaths_Age80Pl",2,"DeathsAgeT"
"1854",2020-03-26,"Deaths_Age80Pl",1,"DeathsAgeT"
"1855",2020-03-27,"Deaths_Age80Pl",0,"DeathsAgeT"
"1856",2020-03-28,"Deaths_Age80Pl",1,"DeathsAgeT"
"1857",2020-03-29,"Deaths_Age80Pl",4,"DeathsAgeT"
"1858",2020-03-30,"Deaths_Age80Pl",1,"DeathsAgeT"
"1859",2020-03-31,"Deaths_Age80Pl",6,"DeathsAgeT"
"1860",2020-04-01,"Deaths_Age80Pl",8,"DeathsAgeT"
"1861",2020-04-02,"Deaths_Age80Pl",4,"DeathsAgeT"
"1862",2020-04-03,"Deaths_Age80Pl",9,"DeathsAgeT"
"1863",2020-04-04,"Deaths_Age80Pl",7,"DeathsAgeT"
"1864",2020-04-05,"Deaths_Age80Pl",7,"DeathsAgeT"
"1865",2020-04-06,"Deaths_Age80Pl",6,"DeathsAgeT"
"1866",2020-04-07,"Deaths_Age80Pl",5,"DeathsAgeT"
"1867",2020-04-08,"Deaths_Age80Pl",11,"DeathsAgeT"
"1868",2020-04-09,"Deaths_Age80Pl",10,"DeathsAgeT"
"1869",2020-04-10,"Deaths_Age80Pl",13,"DeathsAgeT"
"1870",2020-04-11,"Deaths_Age80Pl",8,"DeathsAgeT"
"1871",2020-04-12,"Deaths_Age80Pl",10,"DeathsAgeT"
"1872",2020-04-13,"Deaths_Age80Pl",9,"DeathsAgeT"
"1873",2020-04-14,"Deaths_Age80Pl",12,"DeathsAgeT"
"1874",2020-04-15,"Deaths_Age80Pl",14,"DeathsAgeT"
"1875",2020-04-16,"Deaths_Age80Pl",11,"DeathsAgeT"
"1876",2020-04-17,"Deaths_Age80Pl",15,"DeathsAgeT"
"1877",2020-04-18,"Deaths_Age80Pl",12,"DeathsAgeT"
"1878",2020-04-19,"Deaths_Age80Pl",12,"DeathsAgeT"
"1879",2020-04-20,"Deaths_Age80Pl",18,"DeathsAgeT"
"1880",2020-04-21,"Deaths_Age80Pl",14,"DeathsAgeT"
"1881",2020-04-22,"Deaths_Age80Pl",12,"DeathsAgeT"
"1882",2020-04-23,"Deaths_Age80Pl",10,"DeathsAgeT"
"1883",2020-04-24,"Deaths_Age80Pl",18,"DeathsAgeT"
"1884",2020-04-25,"Deaths_Age80Pl",12,"DeathsAgeT"
"1885",2020-04-26,"Deaths_Age80Pl",19,"DeathsAgeT"
"1886",2020-04-27,"Deaths_Age80Pl",13,"DeathsAgeT"
"1887",2020-04-28,"Deaths_Age80Pl",29,"DeathsAgeT"
"1888",2020-04-29,"Deaths_Age80Pl",19,"DeathsAgeT"
"1889",2020-04-30,"Deaths_Age80Pl",14,"DeathsAgeT"
"1890",2020-05-01,"Deaths_Age80Pl",13,"DeathsAgeT"
"1891",2020-05-02,"Deaths_Age80Pl",15,"DeathsAgeT"
"1892",2020-05-03,"Deaths_Age80Pl",13,"DeathsAgeT"
"1893",2020-05-04,"Deaths_Age80Pl",18,"DeathsAgeT"
"1894",2020-05-05,"Deaths_Age80Pl",27,"DeathsAgeT"
"1895",2020-05-06,"Deaths_Age80Pl",14,"DeathsAgeT"
"1896",2020-05-07,"Deaths_Age80Pl",13,"DeathsAgeT"
"1897",2020-05-08,"Deaths_Age80Pl",14,"DeathsAgeT"
"1898",2020-05-09,"Deaths_Age80Pl",24,"DeathsAgeT"
"1899",2020-05-10,"Deaths_Age80Pl",14,"DeathsAgeT"
"1900",2020-05-11,"Deaths_Age80Pl",19,"DeathsAgeT"
"1901",2020-05-12,"Deaths_Age80Pl",19,"DeathsAgeT"
"1902",2020-05-13,"Deaths_Age80Pl",13,"DeathsAgeT"
"1903",2020-05-14,"Deaths_Age80Pl",22,"DeathsAgeT"
"1904",2020-05-15,"Deaths_Age80Pl",12,"DeathsAgeT"
"1905",2020-05-16,"Deaths_Age80Pl",14,"DeathsAgeT"
"1906",2020-05-17,"Deaths_Age80Pl",13,"DeathsAgeT"
"1907",2020-05-18,"Deaths_Age80Pl",12,"DeathsAgeT"
"1908",2020-05-19,"Deaths_Age80Pl",5,"DeathsAgeT"
"1909",2020-05-20,"Deaths_Age80Pl",6,"DeathsAgeT"
"1910",2020-05-21,"Deaths_Age80Pl",6,"DeathsAgeT"
"1911",2020-05-22,"Deaths_Age80Pl",11,"DeathsAgeT"
"1912",2020-05-23,"Deaths_Age80Pl",12,"DeathsAgeT"
"1913",2020-05-24,"Deaths_Age80Pl",7,"DeathsAgeT"
"1914",2020-05-25,"Deaths_Age80Pl",7,"DeathsAgeT"
"1915",2020-05-26,"Deaths_Age80Pl",4,"DeathsAgeT"
"1916",2020-05-27,"Deaths_Age80Pl",8,"DeathsAgeT"
"1917",2020-05-28,"Deaths_Age80Pl",11,"DeathsAgeT"
"1918",2020-05-29,"Deaths_Age80Pl",5,"DeathsAgeT"
"1919",2020-05-30,"Deaths_Age80Pl",6,"DeathsAgeT"
"1920",2020-05-31,"Deaths_Age80Pl",6,"DeathsAgeT"
"1921",2020-06-01,"Deaths_Age80Pl",10,"DeathsAgeT"
"1922",2020-06-02,"Deaths_Age80Pl",14,"DeathsAgeT"
"1923",2020-06-03,"Deaths_Age80Pl",9,"DeathsAgeT"
"1924",2020-06-04,"Deaths_Age80Pl",2,"DeathsAgeT"
