"","Date","Geography","layer","value"
"3850",2020-04-06,"Cook","Cases",694
"3851",2020-04-07,"Cook","Cases",781
"3852",2020-04-08,"Cook","Cases",1011
"3853",2020-04-09,"Cook","Cases",895
"3854",2020-04-10,"Cook","Cases",1057
"3855",2020-04-11,"Cook","Cases",945
"3856",2020-04-12,"Cook","Cases",1168
"3857",2020-04-13,"Cook","Cases",889
"3858",2020-04-14,"Cook","Cases",849
"3859",2020-04-15,"Cook","Cases",983
"3860",2020-04-16,"Cook","Cases",781
"3861",2020-04-17,"Cook","Cases",1304
"3862",2020-04-18,"Cook","Cases",1004
"3863",2020-04-19,"Cook","Cases",877
"3864",2020-04-20,"Cook","Cases",829
"3865",2020-04-21,"Cook","Cases",1080
"3866",2020-04-22,"Cook","Cases",1365
"3867",2020-04-23,"Cook","Cases",1265
"3868",2020-04-24,"Cook","Cases",1805
"3869",2020-04-25,"Cook","Cases",1442
"3870",2020-04-26,"Cook","Cases",1516
"3871",2020-04-27,"Cook","Cases",1379
"3872",2020-04-28,"Cook","Cases",1496
"3873",2020-04-29,"Cook","Cases",1431
"3874",2020-04-30,"Cook","Cases",1633
"3875",2020-05-01,"Cook","Cases",2155
"3876",2020-05-02,"Cook","Cases",1559
"3877",2020-05-03,"Cook","Cases",2097
"3878",2020-05-04,"Cook","Cases",1391
"3879",2020-05-05,"Cook","Cases",1508
"3880",2020-05-06,"Cook","Cases",1466
"3881",2020-05-07,"Cook","Cases",1652
"3882",2020-05-08,"Cook","Cases",1895
"3883",2020-05-09,"Cook","Cases",1438
"3884",2020-05-10,"Cook","Cases",981
"3885",2020-05-11,"Cook","Cases",726
"3886",2020-05-12,"Cook","Cases",2089
"3887",2020-05-13,"Cook","Cases",936
"3888",2020-05-14,"Cook","Cases",2051
"3889",2020-05-15,"Cook","Cases",1448
"3890",2020-05-16,"Cook","Cases",1307
"3891",2020-05-17,"Cook","Cases",1006
"3892",2020-05-18,"Cook","Cases",1472
"3893",2020-05-19,"Cook","Cases",1001
"3894",2020-05-20,"Cook","Cases",1522
"3895",2020-05-21,"Cook","Cases",1338
"3896",2020-05-22,"Cook","Cases",1398
"3897",2020-05-23,"Cook","Cases",1468
"3898",2020-05-24,"Cook","Cases",1593
"3899",2020-05-25,"Cook","Cases",1087
"3900",2020-05-26,"Cook","Cases",722
"3901",2020-05-27,"Cook","Cases",702
"3902",2020-05-28,"Cook","Cases",785
"3903",2020-05-29,"Cook","Cases",960
"3904",2020-05-30,"Cook","Cases",853
"3905",2020-05-31,"Cook","Cases",806
"3906",2020-06-01,"Cook","Cases",570
"3907",2020-06-02,"Cook","Cases",1178
"3908",2020-06-03,"Cook","Cases",531
"3909",2020-06-04,"Cook","Cases",509
"3910",2020-06-05,"Cook","Cases",631
"3911",2020-06-06,"Cook","Cases",580
"3912",2020-06-07,"Cook","Cases",503
"3913",2020-06-08,"Cook","Cases",392
"3914",2020-06-09,"Cook","Cases",452
"3915",2020-06-10,"Cook","Cases",314
"3916",2020-06-11,"Cook","Cases",393
"3917",2020-06-12,"Cook","Cases",271
"3918",2020-06-13,"Cook","Cases",332
"3919",2020-06-14,"Cook","Cases",325
"3920",2020-06-15,"Cook","Cases",278
"3921",2020-06-16,"Cook","Cases",354
"3922",2020-06-17,"Cook","Cases",320
"3923",2020-06-18,"Cook","Cases",321
"3924",2020-06-19,"Cook","Cases",372
"3925",2020-06-20,"Cook","Cases",334
"3926",2020-06-21,"Cook","Cases",292
"3927",2020-06-22,"Cook","Cases",247
"3928",2020-06-23,"Cook","Cases",360
"3929",2020-06-24,"Cook","Cases",354
"3930",2020-06-25,"Cook","Cases",512
"3931",2020-06-26,"Cook","Cases",418
"3932",2020-06-27,"Cook","Cases",339
"3933",2020-06-28,"Cook","Cases",348
"3934",2020-06-29,"Cook","Cases",367
"3935",2020-06-30,"Cook","Cases",414
"3936",2020-07-01,"Cook","Cases",375
"3937",2020-07-02,"Cook","Cases",470
"3938",2020-07-03,"Cook","Cases",393
"3939",2020-07-04,"Cook","Cases",466
"3940",2020-07-05,"Cook","Cases",292
"3941",2020-07-06,"Cook","Cases",249
"3942",2020-07-07,"Cook","Cases",272
"3943",2020-07-08,"Cook","Cases",443
"3944",2020-07-09,"Cook","Cases",509
"3945",2020-07-10,"Cook","Cases",600
"3946",2020-07-11,"Cook","Cases",533
"3947",2020-07-12,"Cook","Cases",419
"3948",2020-07-13,"Cook","Cases",327
"3949",2020-07-14,"Cook","Cases",302
"3950",2020-07-15,"Cook","Cases",476
"3951",2020-07-16,"Cook","Cases",552
"3952",2020-07-17,"Cook","Cases",576
"3953",2020-07-18,"Cook","Cases",502
"3954",2020-07-19,"Cook","Cases",378
"3955",2020-07-20,"Cook","Cases",382
"3956",2020-07-21,"Cook","Cases",412
"3957",2020-07-22,"Cook","Cases",660
"3958",2020-07-23,"Cook","Cases",671
"3959",2020-07-24,"Cook","Cases",616
"3960",2020-07-25,"Cook","Cases",544
"3961",2020-07-26,"Cook","Cases",628
"3962",2020-07-27,"Cook","Cases",425
"3963",2020-07-28,"Cook","Cases",433
"3964",2020-07-29,"Cook","Cases",560
"3965",2020-07-30,"Cook","Cases",686
"3966",2020-07-31,"Cook","Cases",806
"3967",2020-08-01,"Cook","Cases",638
"3968",2020-08-02,"Cook","Cases",582
"3969",2020-08-03,"Cook","Cases",534
"3970",2020-08-04,"Cook","Cases",497
"3971",2020-08-05,"Cook","Cases",681
"3972",2020-08-06,"Cook","Cases",725
"3973",2020-08-07,"Cook","Cases",852
"3974",2020-08-08,"Cook","Cases",863
"3975",2020-08-09,"Cook","Cases",582
"3976",2020-08-10,"Cook","Cases",501
"3977",2020-08-11,"Cook","Cases",536
"3978",2020-08-12,"Cook","Cases",560
"3979",2020-08-13,"Cook","Cases",744
"3980",2020-08-14,"Cook","Cases",936
"3981",2020-08-15,"Cook","Cases",620
"3982",2020-08-16,"Cook","Cases",616
"3983",2020-08-17,"Cook","Cases",660
"3984",2020-08-18,"Cook","Cases",551
"3985",2020-08-19,"Cook","Cases",841
"3986",2020-08-20,"Cook","Cases",745
"3987",2020-08-21,"Cook","Cases",887
"3988",2020-08-22,"Cook","Cases",923
"3989",2020-08-23,"Cook","Cases",741
"3990",2020-08-24,"Cook","Cases",569
"3991",2020-08-25,"Cook","Cases",546
"3992",2020-08-26,"Cook","Cases",749
"3993",2020-08-27,"Cook","Cases",519
"3994",2020-08-28,"Cook","Cases",882
"3995",2020-08-29,"Cook","Cases",551
"3996",2020-08-30,"Cook","Cases",879
"3997",2020-08-31,"Cook","Cases",574
"3998",2020-09-01,"Cook","Cases",415
"3999",2020-09-02,"Cook","Cases",624
"4000",2020-09-03,"Cook","Cases",396
"4001",2020-09-04,"Cook","Cases",1533
"4002",2020-09-05,"Cook","Cases",1071
"4003",2020-09-06,"Cook","Cases",462
"4004",2020-09-07,"Cook","Cases",544
"4005",2020-09-08,"Cook","Cases",450
"4006",2020-09-09,"Cook","Cases",329
"4007",2020-09-10,"Cook","Cases",562
"4008",2020-09-11,"Cook","Cases",723
"4009",2020-09-12,"Cook","Cases",666
"4010",2020-09-13,"Cook","Cases",449
"4011",2020-09-14,"Cook","Cases",473
"4012",2020-09-15,"Cook","Cases",416
"4013",2020-09-16,"Cook","Cases",556
"4014",2020-09-17,"Cook","Cases",747
"4015",2020-09-18,"Cook","Cases",587
"4016",2020-09-19,"Cook","Cases",996
"4017",2020-09-20,"Cook","Cases",512
"4018",2020-09-21,"Cook","Cases",495
"4019",2020-09-22,"Cook","Cases",495
"4020",2020-09-23,"Cook","Cases",545
"4021",2020-09-24,"Cook","Cases",807
"4022",2020-09-25,"Cook","Cases",785
"4023",2020-09-26,"Cook","Cases",869
"4024",2020-09-27,"Cook","Cases",550
"4025",2020-09-28,"Cook","Cases",681
"4026",2020-09-29,"Cook","Cases",382
"4027",2020-09-30,"Cook","Cases",765
"4028",2020-10-01,"Cook","Cases",690
"4029",2020-10-02,"Cook","Cases",765
"4030",2020-10-03,"Cook","Cases",924
"4031",2020-10-04,"Cook","Cases",540
"4032",2020-10-05,"Cook","Cases",746
"4033",2020-10-06,"Cook","Cases",461
"4034",2020-10-07,"Cook","Cases",812
"4035",2020-10-08,"Cook","Cases",1070
"4036",2020-10-09,"Cook","Cases",917
"4037",2020-10-10,"Cook","Cases",1127
"4038",2020-10-11,"Cook","Cases",1005
"4039",2020-10-12,"Cook","Cases",1048
"4040",2020-10-13,"Cook","Cases",1159
"4041",2020-10-14,"Cook","Cases",847
"4042",2020-10-15,"Cook","Cases",1462
"4043",2020-10-16,"Cook","Cases",1610
"4044",2020-10-17,"Cook","Cases",1575
"4045",2020-10-18,"Cook","Cases",1692
"4046",2020-10-19,"Cook","Cases",1286
"4047",2020-10-20,"Cook","Cases",1259
"4048",2020-10-21,"Cook","Cases",1682
"4049",2020-10-22,"Cook","Cases",1900
"4050",2020-10-23,"Cook","Cases",1398
"4051",2020-10-24,"Cook","Cases",2380
"4052",2020-10-25,"Cook","Cases",1769
"4053",2020-10-26,"Cook","Cases",1879
"4054",2020-10-27,"Cook","Cases",1367
"4055",2020-10-28,"Cook","Cases",2276
"4056",2020-10-29,"Cook","Cases",2541
"4057",2020-10-30,"Cook","Cases",2756
"4058",2020-10-31,"Cook","Cases",3255
"4059",2020-11-01,"Cook","Cases",3442
"4060",2020-11-02,"Cook","Cases",2638
"4061",2020-11-03,"Cook","Cases",2444
"4062",2020-11-04,"Cook","Cases",2992
"4063",2020-11-05,"Cook","Cases",3801
"4064",2020-11-06,"Cook","Cases",5289
"4065",2020-11-07,"Cook","Cases",4658
"4066",2020-11-08,"Cook","Cases",3738
"4067",2020-11-09,"Cook","Cases",4448
"4068",2020-11-10,"Cook","Cases",4315
"4069",2020-11-11,"Cook","Cases",4037
"4070",2020-11-12,"Cook","Cases",5255
"4071",2020-11-13,"Cook","Cases",5945
"4072",2020-11-14,"Cook","Cases",3730
"4073",2020-11-15,"Cook","Cases",4709
"4074",2020-11-16,"Cook","Cases",4507
"4075",2020-11-17,"Cook","Cases",4396
"4076",2020-11-18,"Cook","Cases",2425
"4077",2020-11-19,"Cook","Cases",5855
"4078",2020-11-20,"Cook","Cases",4449
"4079",2020-11-21,"Cook","Cases",4293
"4080",2020-11-22,"Cook","Cases",3870
"4081",2020-11-23,"Cook","Cases",3321
"4082",2020-11-24,"Cook","Cases",2907
"4083",2020-11-25,"Cook","Cases",4188
"4084",2020-11-26,"Cook","Cases",4817
"4085",2020-11-27,"Cook","Cases",2741
"4086",2020-11-28,"Cook","Cases",2712
"4087",2020-11-29,"Cook","Cases",2638
"4088",2020-11-30,"Cook","Cases",2149
"4089",2020-12-01,"Cook","Cases",4353
"4090",2020-12-02,"Cook","Cases",3412
"4091",2020-12-03,"Cook","Cases",4190
"4092",2020-12-04,"Cook","Cases",3798
"4093",2020-12-05,"Cook","Cases",3691
"4094",2020-12-06,"Cook","Cases",3190
"4095",2020-12-07,"Cook","Cases",3690
"4096",2020-12-08,"Cook","Cases",2511
"4097",2020-12-09,"Cook","Cases",2889
"4098",2020-12-10,"Cook","Cases",4561
"4099",2020-12-11,"Cook","Cases",3350
"4100",2020-12-12,"Cook","Cases",3457
"4101",2020-12-13,"Cook","Cases",2948
"4102",2020-12-14,"Cook","Cases",3058
"4103",2020-12-15,"Cook","Cases",2547
"4104",2020-12-16,"Cook","Cases",2103
"4105",2020-12-17,"Cook","Cases",3144
"4106",2020-12-18,"Cook","Cases",2759
"4107",2020-12-19,"Cook","Cases",2804
"4108",2020-12-20,"Cook","Cases",2264
"4109",2020-12-21,"Cook","Cases",1920
"4110",2020-12-22,"Cook","Cases",2352
"4111",2020-12-23,"Cook","Cases",2349
"4112",2020-12-24,"Cook","Cases",2387
"4113",2020-12-25,"Cook","Cases",2117
"4114",2020-12-26,"Cook","Cases",1267
"4115",2020-12-27,"Cook","Cases",1451
"4116",2020-12-28,"Cook","Cases",1538
"4117",2020-12-29,"Cook","Cases",1917
"4118",2020-12-30,"Cook","Cases",2541
"4119",2020-12-31,"Cook","Cases",2725
"4120",2021-01-01,"Cook","Cases",0
"4121",2021-01-02,"Cook","Cases",4290
"4122",2021-01-03,"Cook","Cases",1667
"4123",2021-01-04,"Cook","Cases",1848
"4124",2021-01-05,"Cook","Cases",2530
"4125",2021-01-06,"Cook","Cases",2687
"4126",2021-01-07,"Cook","Cases",3331
"4127",2021-01-08,"Cook","Cases",3499
"4128",2021-01-09,"Cook","Cases",2487
"4129",2021-01-10,"Cook","Cases",1799
"4130",2021-01-11,"Cook","Cases",1681
"4131",2021-01-12,"Cook","Cases",2688
"4132",2021-01-13,"Cook","Cases",2058
"4133",2021-01-14,"Cook","Cases",2441
"4134",2021-01-15,"Cook","Cases",2612
"4135",2021-01-16,"Cook","Cases",2115
"4136",2021-01-17,"Cook","Cases",1704
"4137",2021-01-18,"Cook","Cases",1252
"4138",2021-01-19,"Cook","Cases",1547
"4139",2021-01-20,"Cook","Cases",1577
"4140",2021-01-21,"Cook","Cases",1653
"4141",2021-01-22,"Cook","Cases",2539
"4142",2021-01-23,"Cook","Cases",1943
"4143",2021-01-24,"Cook","Cases",1327
"4144",2021-01-25,"Cook","Cases",1108
"4145",2021-01-26,"Cook","Cases",1260
"4146",2021-01-27,"Cook","Cases",1251
"4147",2021-01-28,"Cook","Cases",1570
"4148",2021-01-29,"Cook","Cases",1465
"4149",2021-01-30,"Cook","Cases",1161
"4150",2021-01-31,"Cook","Cases",892
"4151",2021-02-01,"Cook","Cases",851
"4152",2021-02-02,"Cook","Cases",653
"4153",2021-02-03,"Cook","Cases",1006
"4154",2021-02-04,"Cook","Cases",1141
"4155",2021-02-05,"Cook","Cases",1315
"4156",2021-02-06,"Cook","Cases",1140
"4157",2021-02-07,"Cook","Cases",814
"4158",2021-02-08,"Cook","Cases",564
"4159",2021-02-09,"Cook","Cases",639
"4160",2021-02-10,"Cook","Cases",910
"4161",2021-02-11,"Cook","Cases",914
"4162",2021-02-12,"Cook","Cases",992
"4163",2021-02-13,"Cook","Cases",768
"4164",2021-02-14,"Cook","Cases",573
"4165",2021-02-15,"Cook","Cases",508
"4166",2021-02-16,"Cook","Cases",448
"4167",2021-02-17,"Cook","Cases",554
"4168",2021-02-18,"Cook","Cases",562
"4169",2021-02-19,"Cook","Cases",704
"4170",2021-02-20,"Cook","Cases",689
"4171",2021-02-21,"Cook","Cases",556
"4172",2021-02-22,"Cook","Cases",456
"4173",2021-02-23,"Cook","Cases",542
"4174",2021-02-24,"Cook","Cases",752
"4175",2021-02-25,"Cook","Cases",521
"4176",2021-02-26,"Cook","Cases",988
"4177",2021-02-27,"Cook","Cases",750
"4178",2021-02-28,"Cook","Cases",453
"4179",2021-03-01,"Cook","Cases",488
"4180",2021-03-02,"Cook","Cases",501
"4181",2021-03-03,"Cook","Cases",708
"4182",2021-03-04,"Cook","Cases",741
"4183",2021-03-05,"Cook","Cases",546
"4184",2021-03-06,"Cook","Cases",1117
"4185",2021-03-07,"Cook","Cases",386
"4186",2021-03-08,"Cook","Cases",477
"4187",2021-03-09,"Cook","Cases",552
"4188",2021-03-10,"Cook","Cases",574
"4189",2021-03-11,"Cook","Cases",614
"4190",2021-03-12,"Cook","Cases",686
"4191",2021-03-13,"Cook","Cases",637
"4192",2021-03-14,"Cook","Cases",549
"4193",2021-03-15,"Cook","Cases",309
"4194",2021-03-16,"Cook","Cases",864
"4195",2021-03-17,"Cook","Cases",573
"4196",2021-03-18,"Cook","Cases",1052
"4197",2021-03-19,"Cook","Cases",959
"4198",2021-03-20,"Cook","Cases",872
"4199",2021-03-21,"Cook","Cases",647
"4200",2021-03-22,"Cook","Cases",544
"4201",2021-03-23,"Cook","Cases",691
"4202",2021-03-24,"Cook","Cases",1177
"4203",2021-03-25,"Cook","Cases",851
"4204",2021-03-26,"Cook","Cases",1325
"4205",2021-03-27,"Cook","Cases",1131
"4206",2021-03-28,"Cook","Cases",1082
"4207",2021-03-29,"Cook","Cases",808
"4208",2021-03-30,"Cook","Cases",998
"4209",2020-03-14,"Cook","Cases7d",6.28571428571429
"4210",2020-03-15,"Cook","Cases7d",6.14285714285714
"4211",2020-03-16,"Cook","Cases7d",7.85714285714286
"4212",2020-03-17,"Cook","Cases7d",13.7142857142857
"4213",2020-03-18,"Cook","Cases7d",22.2857142857143
"4214",2020-03-19,"Cook","Cases7d",35.8571428571429
"4215",2020-03-20,"Cook","Cases7d",34
"4216",2020-03-21,"Cook","Cases7d",71.1428571428571
"4217",2020-03-22,"Cook","Cases7d",107.857142857143
"4218",2020-03-23,"Cook","Cases7d",122.857142857143
"4219",2020-03-24,"Cook","Cases7d",155.285714285714
"4220",2020-03-25,"Cook","Cases7d",177.142857142857
"4221",2020-03-26,"Cook","Cases7d",162.857142857143
"4222",2020-03-27,"Cook","Cases7d",280.142857142857
"4223",2020-03-28,"Cook","Cases7d",295
"4224",2020-03-29,"Cook","Cases7d",377.142857142857
"4225",2020-03-30,"Cook","Cases7d",400.714285714286
"4226",2020-03-31,"Cook","Cases7d",471.714285714286
"4227",2020-04-01,"Cook","Cases7d",533.428571428571
"4228",2020-04-02,"Cook","Cases7d",593.857142857143
"4229",2020-04-03,"Cook","Cases7d",553.142857142857
"4230",2020-04-04,"Cook","Cases7d",689.428571428571
"4231",2020-04-05,"Cook","Cases7d",655.571428571429
"4232",2020-04-06,"Cook","Cases7d",714.428571428571
"4233",2020-04-07,"Cook","Cases7d",716.142857142857
"4234",2020-04-08,"Cook","Cases7d",766.857142857143
"4235",2020-04-09,"Cook","Cases7d",834.285714285714
"4236",2020-04-10,"Cook","Cases7d",908.714285714286
"4237",2020-04-11,"Cook","Cases7d",854
"4238",2020-04-12,"Cook","Cases7d",935.857142857143
"4239",2020-04-13,"Cook","Cases7d",963.714285714286
"4240",2020-04-14,"Cook","Cases7d",973.428571428571
"4241",2020-04-15,"Cook","Cases7d",969.428571428571
"4242",2020-04-16,"Cook","Cases7d",953.142857142857
"4243",2020-04-17,"Cook","Cases7d",988.428571428571
"4244",2020-04-18,"Cook","Cases7d",996.857142857143
"4245",2020-04-19,"Cook","Cases7d",955.285714285714
"4246",2020-04-20,"Cook","Cases7d",946.714285714286
"4247",2020-04-21,"Cook","Cases7d",979.714285714286
"4248",2020-04-22,"Cook","Cases7d",1034.28571428571
"4249",2020-04-23,"Cook","Cases7d",1103.42857142857
"4250",2020-04-24,"Cook","Cases7d",1175
"4251",2020-04-25,"Cook","Cases7d",1237.57142857143
"4252",2020-04-26,"Cook","Cases7d",1328.85714285714
"4253",2020-04-27,"Cook","Cases7d",1407.42857142857
"4254",2020-04-28,"Cook","Cases7d",1466.85714285714
"4255",2020-04-29,"Cook","Cases7d",1476.28571428571
"4256",2020-04-30,"Cook","Cases7d",1528.85714285714
"4257",2020-05-01,"Cook","Cases7d",1578.85714285714
"4258",2020-05-02,"Cook","Cases7d",1595.57142857143
"4259",2020-05-03,"Cook","Cases7d",1678.57142857143
"4260",2020-05-04,"Cook","Cases7d",1680.28571428571
"4261",2020-05-05,"Cook","Cases7d",1682
"4262",2020-05-06,"Cook","Cases7d",1687
"4263",2020-05-07,"Cook","Cases7d",1689.71428571429
"4264",2020-05-08,"Cook","Cases7d",1652.57142857143
"4265",2020-05-09,"Cook","Cases7d",1635.28571428571
"4266",2020-05-10,"Cook","Cases7d",1475.85714285714
"4267",2020-05-11,"Cook","Cases7d",1380.85714285714
"4268",2020-05-12,"Cook","Cases7d",1463.85714285714
"4269",2020-05-13,"Cook","Cases7d",1388.14285714286
"4270",2020-05-14,"Cook","Cases7d",1445.14285714286
"4271",2020-05-15,"Cook","Cases7d",1381.28571428571
"4272",2020-05-16,"Cook","Cases7d",1362.57142857143
"4273",2020-05-17,"Cook","Cases7d",1366.14285714286
"4274",2020-05-18,"Cook","Cases7d",1472.71428571429
"4275",2020-05-19,"Cook","Cases7d",1317.28571428571
"4276",2020-05-20,"Cook","Cases7d",1401
"4277",2020-05-21,"Cook","Cases7d",1299.14285714286
"4278",2020-05-22,"Cook","Cases7d",1292
"4279",2020-05-23,"Cook","Cases7d",1315
"4280",2020-05-24,"Cook","Cases7d",1398.85714285714
"4281",2020-05-25,"Cook","Cases7d",1343.85714285714
"4282",2020-05-26,"Cook","Cases7d",1304
"4283",2020-05-27,"Cook","Cases7d",1186.85714285714
"4284",2020-05-28,"Cook","Cases7d",1107.85714285714
"4285",2020-05-29,"Cook","Cases7d",1045.28571428571
"4286",2020-05-30,"Cook","Cases7d",957.428571428571
"4287",2020-05-31,"Cook","Cases7d",845
"4288",2020-06-01,"Cook","Cases7d",771.142857142857
"4289",2020-06-02,"Cook","Cases7d",836.285714285714
"4290",2020-06-03,"Cook","Cases7d",811.857142857143
"4291",2020-06-04,"Cook","Cases7d",772.428571428571
"4292",2020-06-05,"Cook","Cases7d",725.428571428571
"4293",2020-06-06,"Cook","Cases7d",686.428571428571
"4294",2020-06-07,"Cook","Cases7d",643.142857142857
"4295",2020-06-08,"Cook","Cases7d",617.714285714286
"4296",2020-06-09,"Cook","Cases7d",514
"4297",2020-06-10,"Cook","Cases7d",483
"4298",2020-06-11,"Cook","Cases7d",466.428571428571
"4299",2020-06-12,"Cook","Cases7d",415
"4300",2020-06-13,"Cook","Cases7d",379.571428571429
"4301",2020-06-14,"Cook","Cases7d",354.142857142857
"4302",2020-06-15,"Cook","Cases7d",337.857142857143
"4303",2020-06-16,"Cook","Cases7d",323.857142857143
"4304",2020-06-17,"Cook","Cases7d",324.714285714286
"4305",2020-06-18,"Cook","Cases7d",314.428571428571
"4306",2020-06-19,"Cook","Cases7d",328.857142857143
"4307",2020-06-20,"Cook","Cases7d",329.142857142857
"4308",2020-06-21,"Cook","Cases7d",324.428571428571
"4309",2020-06-22,"Cook","Cases7d",320
"4310",2020-06-23,"Cook","Cases7d",320.857142857143
"4311",2020-06-24,"Cook","Cases7d",325.714285714286
"4312",2020-06-25,"Cook","Cases7d",353
"4313",2020-06-26,"Cook","Cases7d",359.571428571429
"4314",2020-06-27,"Cook","Cases7d",360.285714285714
"4315",2020-06-28,"Cook","Cases7d",368.285714285714
"4316",2020-06-29,"Cook","Cases7d",385.428571428571
"4317",2020-06-30,"Cook","Cases7d",393.142857142857
"4318",2020-07-01,"Cook","Cases7d",396.142857142857
"4319",2020-07-02,"Cook","Cases7d",390.142857142857
"4320",2020-07-03,"Cook","Cases7d",386.571428571429
"4321",2020-07-04,"Cook","Cases7d",404.714285714286
"4322",2020-07-05,"Cook","Cases7d",396.714285714286
"4323",2020-07-06,"Cook","Cases7d",379.857142857143
"4324",2020-07-07,"Cook","Cases7d",359.571428571429
"4325",2020-07-08,"Cook","Cases7d",369.285714285714
"4326",2020-07-09,"Cook","Cases7d",374.857142857143
"4327",2020-07-10,"Cook","Cases7d",404.428571428571
"4328",2020-07-11,"Cook","Cases7d",414
"4329",2020-07-12,"Cook","Cases7d",432.142857142857
"4330",2020-07-13,"Cook","Cases7d",443.285714285714
"4331",2020-07-14,"Cook","Cases7d",447.571428571429
"4332",2020-07-15,"Cook","Cases7d",452.285714285714
"4333",2020-07-16,"Cook","Cases7d",458.428571428571
"4334",2020-07-17,"Cook","Cases7d",455
"4335",2020-07-18,"Cook","Cases7d",450.571428571429
"4336",2020-07-19,"Cook","Cases7d",444.714285714286
"4337",2020-07-20,"Cook","Cases7d",452.571428571429
"4338",2020-07-21,"Cook","Cases7d",468.285714285714
"4339",2020-07-22,"Cook","Cases7d",494.571428571429
"4340",2020-07-23,"Cook","Cases7d",511.571428571429
"4341",2020-07-24,"Cook","Cases7d",517.285714285714
"4342",2020-07-25,"Cook","Cases7d",523.285714285714
"4343",2020-07-26,"Cook","Cases7d",559
"4344",2020-07-27,"Cook","Cases7d",565.142857142857
"4345",2020-07-28,"Cook","Cases7d",568.142857142857
"4346",2020-07-29,"Cook","Cases7d",553.857142857143
"4347",2020-07-30,"Cook","Cases7d",556
"4348",2020-07-31,"Cook","Cases7d",583.142857142857
"4349",2020-08-01,"Cook","Cases7d",596.571428571429
"4350",2020-08-02,"Cook","Cases7d",590
"4351",2020-08-03,"Cook","Cases7d",605.571428571429
"4352",2020-08-04,"Cook","Cases7d",614.714285714286
"4353",2020-08-05,"Cook","Cases7d",632
"4354",2020-08-06,"Cook","Cases7d",637.571428571429
"4355",2020-08-07,"Cook","Cases7d",644.142857142857
"4356",2020-08-08,"Cook","Cases7d",676.285714285714
"4357",2020-08-09,"Cook","Cases7d",676.285714285714
"4358",2020-08-10,"Cook","Cases7d",671.571428571429
"4359",2020-08-11,"Cook","Cases7d",677.142857142857
"4360",2020-08-12,"Cook","Cases7d",659.857142857143
"4361",2020-08-13,"Cook","Cases7d",662.571428571429
"4362",2020-08-14,"Cook","Cases7d",674.571428571429
"4363",2020-08-15,"Cook","Cases7d",639.857142857143
"4364",2020-08-16,"Cook","Cases7d",644.714285714286
"4365",2020-08-17,"Cook","Cases7d",667.428571428571
"4366",2020-08-18,"Cook","Cases7d",669.571428571429
"4367",2020-08-19,"Cook","Cases7d",709.714285714286
"4368",2020-08-20,"Cook","Cases7d",709.857142857143
"4369",2020-08-21,"Cook","Cases7d",702.857142857143
"4370",2020-08-22,"Cook","Cases7d",746.142857142857
"4371",2020-08-23,"Cook","Cases7d",764
"4372",2020-08-24,"Cook","Cases7d",751
"4373",2020-08-25,"Cook","Cases7d",750.285714285714
"4374",2020-08-26,"Cook","Cases7d",737.142857142857
"4375",2020-08-27,"Cook","Cases7d",704.857142857143
"4376",2020-08-28,"Cook","Cases7d",704.142857142857
"4377",2020-08-29,"Cook","Cases7d",651
"4378",2020-08-30,"Cook","Cases7d",670.714285714286
"4379",2020-08-31,"Cook","Cases7d",671.428571428571
"4380",2020-09-01,"Cook","Cases7d",652.714285714286
"4381",2020-09-02,"Cook","Cases7d",634.857142857143
"4382",2020-09-03,"Cook","Cases7d",617.285714285714
"4383",2020-09-04,"Cook","Cases7d",710.285714285714
"4384",2020-09-05,"Cook","Cases7d",784.571428571429
"4385",2020-09-06,"Cook","Cases7d",725
"4386",2020-09-07,"Cook","Cases7d",720.714285714286
"4387",2020-09-08,"Cook","Cases7d",725.714285714286
"4388",2020-09-09,"Cook","Cases7d",683.571428571429
"4389",2020-09-10,"Cook","Cases7d",707.285714285714
"4390",2020-09-11,"Cook","Cases7d",591.571428571429
"4391",2020-09-12,"Cook","Cases7d",533.714285714286
"4392",2020-09-13,"Cook","Cases7d",531.857142857143
"4393",2020-09-14,"Cook","Cases7d",521.714285714286
"4394",2020-09-15,"Cook","Cases7d",516.857142857143
"4395",2020-09-16,"Cook","Cases7d",549.285714285714
"4396",2020-09-17,"Cook","Cases7d",575.714285714286
"4397",2020-09-18,"Cook","Cases7d",556.285714285714
"4398",2020-09-19,"Cook","Cases7d",603.428571428571
"4399",2020-09-20,"Cook","Cases7d",612.428571428571
"4400",2020-09-21,"Cook","Cases7d",615.571428571429
"4401",2020-09-22,"Cook","Cases7d",626.857142857143
"4402",2020-09-23,"Cook","Cases7d",625.285714285714
"4403",2020-09-24,"Cook","Cases7d",633.857142857143
"4404",2020-09-25,"Cook","Cases7d",662.142857142857
"4405",2020-09-26,"Cook","Cases7d",644
"4406",2020-09-27,"Cook","Cases7d",649.428571428571
"4407",2020-09-28,"Cook","Cases7d",676
"4408",2020-09-29,"Cook","Cases7d",659.857142857143
"4409",2020-09-30,"Cook","Cases7d",691.285714285714
"4410",2020-10-01,"Cook","Cases7d",674.571428571429
"4411",2020-10-02,"Cook","Cases7d",671.714285714286
"4412",2020-10-03,"Cook","Cases7d",679.571428571429
"4413",2020-10-04,"Cook","Cases7d",678.142857142857
"4414",2020-10-05,"Cook","Cases7d",687.428571428571
"4415",2020-10-06,"Cook","Cases7d",698.714285714286
